DIN,DIP
0.199956745,0.01976016
0.201781228,0.019851952
0.200561807,0.019791485
0.197571427,0.019643974
0.19541809,0.019543582
0.194636345,0.019512972
0.194018841,0.019484306
0.193281233,0.019441441
0.192865714,0.019410459
0.193639174,0.019442021
0.196635425,0.019590354
0.20110856,0.019810615
0.205581605,0.020028451
0.207942516,0.020148777
0.207790911,0.020148149
0.205250636,0.020024861
0.20173569,0.019850426
0.198741466,0.01970334
0.197380543,0.019640155
0.196999416,0.01962053
0.197519436,0.019642475
0.199169874,0.019723225
0.201506451,0.0198398
0.204863101,0.020001495
0.208078802,0.020159029
0.210329488,0.020272933
0.210987091,0.020307304
0.209319562,0.020228596
0.206125408,0.020078334
0.203582481,0.019960623
0.202305451,0.019902725
0.201248378,0.019852369
0.200170308,0.019794071
0.19974868,0.019763863
0.200517476,0.019796539
0.202156976,0.01987747
0.204388678,0.019984471
0.206228465,0.020073149
0.206733361,0.020097365
0.205367401,0.020030341
0.202374727,0.01988456
0.199077979,0.019722742
0.196550265,0.019597642
0.194885835,0.019514241
0.194482461,0.019492488
0.196313083,0.019577216
0.199781254,0.019743366
0.203727186,0.019925993
0.209326446,0.02017548
0.214294314,0.020395704
0.216602713,0.020499868
0.216571257,0.020499342
0.214378968,0.020400373
0.210488826,0.020226171
0.206527323,0.020047522
0.204002634,0.019931101
0.20293206,0.019880281
0.203033626,0.019873805
0.203367785,0.019871256
0.203785717,0.019888728
0.206295431,0.020011068
0.211524233,0.020261048
0.215884656,0.020465579
0.217260376,0.020531106
0.215404287,0.020443937
0.211654261,0.020268698
0.207777455,0.020088214
0.205181539,0.019968121
0.204249531,0.019925892
0.205434978,0.019983318
0.209485024,0.020176527
0.214930817,0.020428926
0.219467446,0.020641024
0.222398639,0.020786727
0.223781094,0.020863406
0.224213108,0.020889033
0.223851025,0.020867474
0.222474843,0.020791008
0.220184192,0.020675809
0.218369484,0.020590457
0.218210027,0.020583825
0.219873726,0.020660742
0.22218287,0.020767623
0.223923013,0.020851329
0.224919111,0.020904045
0.225626767,0.020943788
0.22629191,0.020981014
0.227130175,0.021036226
0.22707577,0.021034155
0.226022035,0.020974475
0.225204706,0.02092955
0.224569216,0.020893125
0.224334687,0.020874171
0.22460407,0.02088439
0.22520031,0.020913596
0.225912139,0.020950129
0.226508677,0.020983662
0.227005973,0.021012742
0.227593064,0.021041296
0.227907673,0.021057549
0.227900386,0.021058638
0.227850601,0.021051428
0.228287935,0.021057633
0.228466228,0.02105985
0.228270665,0.021050502
0.222782582,0.020813971
0.214336127,0.02045655
0.208422229,0.02021127
0.205819771,0.020112492
0.206581563,0.020162704
0.21063289,0.020356714
0.215242729,0.020564078
0.217418849,0.020661436
0.2164004,0.020622886
0.213469341,0.020503365
0.209845558,0.020346281
0.206399545,0.020190372
0.203629896,0.020063112
0.202114031,0.019994797
0.202393606,0.020012349
0.204986662,0.0201363
0.210178733,0.020370038
0.216815978,0.020653152
0.22217761,0.020872135
0.224408001,0.020959945
0.2236633,0.020928975
0.22049953,0.020800531
0.215036526,0.020569843
0.207451552,0.020237167
0.200741768,0.019934721
0.196633622,0.019747764
0.193609282,0.019610114
0.190202996,0.019450854
0.186505795,0.019273154
0.184200123,0.019157407
0.18575713,0.019223858
0.189840645,0.019407931
0.191967532,0.01950316
0.19034338,0.019428264
0.186352566,0.019244404
0.181726322,0.019028114
0.177592725,0.018829537
0.174298957,0.018664598
0.171917394,0.018538823
0.170890912,0.018482213
0.172303498,0.018548334
0.177768052,0.018808564
0.185481638,0.01917359
0.190894783,0.019429502
0.18883127,0.019335112
0.18025744,0.018930595
0.171486944,0.018507674
0.164987639,0.018178811
0.160802275,0.017943121
0.158416569,0.017785047
0.157347664,0.017711982
0.157044441,0.017694421
0.157375842,0.017721619
0.158605814,0.01780163
0.161095396,0.017948151
0.165818214,0.01819995
0.170617089,0.018438802
0.171227187,0.018465388
0.169092521,0.01835831
0.167039424,0.018255001
0.166470721,0.018226148
0.167375118,0.018270877
0.16857554,0.018326282
0.169531897,0.018368476
0.170117065,0.018393814
0.171108991,0.018443934
0.172397509,0.018513539
0.17253156,0.018523968
0.171122238,0.018452482
0.167791933,0.018278314
0.16403766,0.018078609
0.161208034,0.017925555
0.159407362,0.017828221
0.158564672,0.017787215
0.158251956,0.017781921
0.158151045,0.017785416
0.158208072,0.017796995
0.15826562,0.017806336
0.158283725,0.017810849
0.158319846,0.0178141
0.158412039,0.017817887
0.158519298,0.017819711
0.158549741,0.017820497
0.158515885,0.017820025
0.158479661,0.017819293
0.158469975,0.017818881
0.158481345,0.017819532
0.158503741,0.017821606
0.158550099,0.017825005
0.158645898,0.017829276
0.158820674,0.017833513
0.159097254,0.017846707
0.159446478,0.01787589
0.159878016,0.017906052
0.160061389,0.01791242
0.159827113,0.01788975
0.159522042,0.017865571
0.159288257,0.01785089
0.159117147,0.017843562
0.159010276,0.017841994
0.158969313,0.01784412
0.159003749,0.017848011
0.159099683,0.017854434
0.159251258,0.017866884
0.159481913,0.017885057
0.159737647,0.017902089
0.15983054,0.017907796
0.159680933,0.01789714
0.159449399,0.017879236
0.159258008,0.017866425
0.159130529,0.017861611
0.159045964,0.017861123
0.158986211,0.017862133
0.158940077,0.017863513
0.158892572,0.017864648
0.158859104,0.017864549
0.158855051,0.017864479
0.158860937,0.017864374
0.158835754,0.017863398
0.158853769,0.017862671
0.15901643,0.017863186
0.159320548,0.017868133
0.159701169,0.017874094
0.160143614,0.017880781
0.160619184,0.01788932
0.161091939,0.017898506
0.161450759,0.017905484
0.161560714,0.017907453
0.161432907,0.017904906
0.161166564,0.017900387
0.160978943,0.017897884
0.161029443,0.017898995
0.161276117,0.017902642
0.161552325,0.017906583
0.161782622,0.017909796
0.161977351,0.017912209
0.162083119,0.017913255
0.162047982,0.017912579
0.161843494,0.017910797
0.161467031,0.017908454
0.160933226,0.017906423
0.160447791,0.017906697
0.160230935,0.017908165
0.160204738,0.017908828
0.160155788,0.017908055
0.160121113,0.017905938
0.160198301,0.017904707
0.160341471,0.017905277
0.160468072,0.017906569
0.160546213,0.017908213
0.160578787,0.017910297
0.160551235,0.017912921
0.160468236,0.017916604
0.160473198,0.017926163
0.160782248,0.017947119
0.16114831,0.017970238
0.161237076,0.017976757
0.160986081,0.017961736
0.16063866,0.017940498
0.160430923,0.0179265
0.160344392,0.017920499
0.160362512,0.017919287
0.160393998,0.017919785
0.160425246,0.017922149
0.160496682,0.017927824
0.160598516,0.017936008
0.160720512,0.017945271
0.160815507,0.017952491
0.160800949,0.01795143
0.160674185,0.017943665
0.160522833,0.017935756
0.160474002,0.017932378
0.16054523,0.017931884
0.160603389,0.017932524
0.160672307,0.017936962
0.160922661,0.017950799
0.16122818,0.017973315
0.161616057,0.017997239
0.16215831,0.018023423
0.16269125,0.018056734
0.163173005,0.018090709
0.163471252,0.01811008
0.163339049,0.018104057
0.16292125,0.018079744
0.162489802,0.01805181
0.16217722,0.018031487
0.162070781,0.018023942
0.162158802,0.018024859
0.162381381,0.018030929
0.162562668,0.018037676
0.162610829,0.018039375
0.162619323,0.018039616
0.162627906,0.018039418
0.162496239,0.018029153
0.162103757,0.017999188
0.161744639,0.017968904
0.161751032,0.017951428
0.161948338,0.017942062
0.16217351,0.017935744
0.162358865,0.017930469
0.162470922,0.0179256
0.162466362,0.017920733
0.162295669,0.017916266
0.161944032,0.017913031
0.161495432,0.017911647
0.161157712,0.01791147
0.161119074,0.017911909
0.161409706,0.017911938
0.161890656,0.017906854
0.162347332,0.017896657
0.162672669,0.017884407
0.162901029,0.01786817
0.16305238,0.017849969
0.163124114,0.017836715
0.163173169,0.017829539
0.16321288,0.017827382
0.163144723,0.017831359
0.163007185,0.017838365
0.162960604,0.017842336
0.163143784,0.017839447
0.16344811,0.01783409
0.163691089,0.017831283
0.163856253,0.017831378
0.164071828,0.017832856
0.164444417,0.017835085
0.16491276,0.01783769
0.165245757,0.017844596
0.165129408,0.017848177
0.164584041,0.017848682
0.163957119,0.017854013
0.163542747,0.017870337
0.163420394,0.017874469
0.163610131,0.017865351
0.164055392,0.017859255
0.164583877,0.017858186
0.1650929,0.017858304
0.165579811,0.017860393
0.166010499,0.017865563
0.166305885,0.017869089
0.166417047,0.017868555
0.166043296,0.017859058
0.165402472,0.017849342
0.164904863,0.017843564
0.164770082,0.017841008
0.16512087,0.01783922
0.165992886,0.017842484
0.167139411,0.017862028
0.167996883,0.017900623
0.168652445,0.01793403
0.16984944,0.018001164
0.171207443,0.018095052
0.170979917,0.018079223
0.168783948,0.017935449
0.166383132,0.017842107
0.165175796,0.017831925
0.164774522,0.017835173
0.164782047,0.01784178
0.165073469,0.017844068
0.165637076,0.01785126
0.166623414,0.017879489
0.167981222,0.01793825
0.168886572,0.017989683
0.169066429,0.018003556
0.168845892,0.017994619
0.168644428,0.017988017
0.168491498,0.017985129
0.167913839,0.017964137
0.167168856,0.017936759
0.166574925,0.01792267
0.166216165,0.017924581
0.165880561,0.017933791
0.165514186,0.017939922
0.165230051,0.017940289
0.165060073,0.017940525
0.165015236,0.017941201
0.165048793,0.017941889
0.16508399,0.01794115
0.164940536,0.017936164
0.164709777,0.017930869
0.164552942,0.017928597
0.164449885,0.017931026
0.164368838,0.0179361
0.164345145,0.017939451
0.164431393,0.017942323
0.164482564,0.017943726
0.164635122,0.017947049
0.164937079,0.017955872
0.165394232,0.017970515
0.166128352,0.017988091
0.166812524,0.017992554
0.167021319,0.017976925
0.166886955,0.017957562
0.166695103,0.017938108
0.166680112,0.017928949
0.166776046,0.017924843
0.16675666,0.017919386
0.16652745,0.01791173
0.16599986,0.01789854
0.165217906,0.017886814
0.164466843,0.017886005
0.16387023,0.017892163
0.163278729,0.017909627
0.162926272,0.017929816
0.162889957,0.01794331
0.163025156,0.017957734
0.163178563,0.017972912
0.16328612,0.017985564
0.165554926,0.01811614
0.175058722,0.01872157
0.187960446,0.019588682
0.198669046,0.020334089
0.204919666,0.020777431
0.208407819,0.021021647
0.211982936,0.021268138
0.213496983,0.021368159
0.211962804,0.021252107
0.209859788,0.02109852
0.208723187,0.021015509
0.212847218,0.021312787
0.22121349,0.021920294
0.229332685,0.022506185
0.235928312,0.022971442
0.239607304,0.023225694
0.240053132,0.023254982
0.23864986,0.023151651
0.238465607,0.023119263
0.239955559,0.023190883
0.240825057,0.02321764
0.241538063,0.023236768
0.243316963,0.023333292
0.247454047,0.023590355
0.251883149,0.023877093
0.253795624,0.024019281
0.254343271,0.024076895
0.254467756,0.024100256
0.254636943,0.024121893
0.255953133,0.024226321
0.258011639,0.024424154
0.258721948,0.024501521
0.258467466,0.024456349
0.259033203,0.024475811
0.259394944,0.024476286
0.25960201,0.024478053
0.259728312,0.024481414
0.259561867,0.024465335
0.259195954,0.024410871
0.258787721,0.024356761
0.258367449,0.024297513
0.257811338,0.02421383
0.256953508,0.024093373
0.255958229,0.023964191
0.255564809,0.023895126
0.256043643,0.02390344
0.256767243,0.023941221
0.257161677,0.023960661
0.25680846,0.023913611
0.255623519,0.023812464
0.254397184,0.023750059
0.254072666,0.023745056
0.254285365,0.023783143
0.255367249,0.023888027
0.256417125,0.023957586
0.256686419,0.023950829
0.256375223,0.023912149
0.256026059,0.023864209
0.255973667,0.023832448
0.25624615,0.02382428
0.256496966,0.023824663
0.256254524,0.023818756
0.25577721,0.023797612
0.255333811,0.023766964
0.254940897,0.023730359
0.254533529,0.023688169
0.254124373,0.023646023
0.253740162,0.023608969
0.253484994,0.023587984
0.253683269,0.023608215
0.25455004,0.023673713
0.255716145,0.023743233
0.256616443,0.023789597
0.256550461,0.023786699
0.255644888,0.023739072
0.254603684,0.023674094
0.2537826,0.02361032
0.253282189,0.023563701
0.252976209,0.023533735
0.252800137,0.023517992
0.25271526,0.023511781
0.25287959,0.023528178
0.253747374,0.023598594
0.255324572,0.023705702
0.257028699,0.023803606
0.258036852,0.023856661
0.257938921,0.023853219
0.257138908,0.023815735
0.25626114,0.023772386
0.255681843,0.02374065
0.255397499,0.023723003
0.255405873,0.023722312
0.255619198,0.023733278
0.255993158,0.023752716
0.256757826,0.023794575
0.25801301,0.023860708
0.259215355,0.02392026
0.259791106,0.023948398
0.259526283,0.023935554
0.258509427,0.023889444
0.257237196,0.02382901
0.256242067,0.02377435
0.255509168,0.02372508
0.254917741,0.023678089
0.254468948,0.023639002
0.254220039,0.023615329
0.25439322,0.023625001
0.255293518,0.023687002
0.256755888,0.023780486
0.258122534,0.023860537
0.258695692,0.023892464
0.258289129,0.023870975
0.25748685,0.023828777
0.256719291,0.02378718
0.256172389,0.023755486
0.255877405,0.023737196
0.2558586,0.023734662
0.256034851,0.023743344
0.256379962,0.023762559
0.257172912,0.023809313
0.258404315,0.023879054
0.259576768,0.023942622
0.260100633,0.023971081
0.259848326,0.02395818
0.259018898,0.023917189
0.257966906,0.023869667
0.257130086,0.023834868
0.256716222,0.023817061
0.25666523,0.023814128
0.256814092,0.023818448
0.257042944,0.023824337
0.257476747,0.023841734
0.258358926,0.023884067
0.259488493,0.023940292
0.260193467,0.023977401
0.260300159,0.023984148
0.259846121,0.023963077
0.258866608,0.023927463
0.257876754,0.023902318
0.257247299,0.023882299
0.257024109,0.02387528
0.25705874,0.023881053
0.257214844,0.023891431
0.257415295,0.023902487
0.257606179,0.023915209
0.25772208,0.023930351
0.257753909,0.023950276
0.257704705,0.023971404
0.257507592,0.023973526
0.257302701,0.023965257
0.257159621,0.023952776
0.257077217,0.02393895
0.25705415,0.023933027
0.257048488,0.023927958
0.257056296,0.023921645
0.257110596,0.023917505
0.257232428,0.023919908
0.257444769,0.02393233
0.257688046,0.0239511
0.257798493,0.023967313
0.257655054,0.023970729
0.257437915,0.023960744
0.257360041,0.023955347
0.257472068,0.023963052
0.257701635,0.023973336
0.257851928,0.023979177
0.257811457,0.023980622
0.25768894,0.023978232
0.257584959,0.023975807
0.257520884,0.023979392
0.257514864,0.023992473
0.257554412,0.024012817
0.257592171,0.024034648
0.257597715,0.024053094
0.257624507,0.024070052
0.257845402,0.024076844
0.258245617,0.024072893
0.258537889,0.024067622
0.258664727,0.024064351
0.258589476,0.024062669
0.258352935,0.02405637
0.258047104,0.024044195
0.257775724,0.024031653
0.257664263,0.024035171
0.257699251,0.0240685
0.257804573,0.024112192
0.257857621,0.024141624
0.257991374,0.024155216
0.258278847,0.024156367
0.258484721,0.024147643
0.25854826,0.024140348
0.258529723,0.024144381
0.258406878,0.024152736
0.258194327,0.024155507
0.257989675,0.024155377
0.257886618,0.024156852
0.257862359,0.02416763
0.257874966,0.024185877
0.257883489,0.024197291
0.257997692,0.024203625
0.258263081,0.024205435
0.258454323,0.024196877
0.258507758,0.024184492
0.258503914,0.02417547
0.258439392,0.024167346
0.258253068,0.024159004
0.257984847,0.024146226
0.257755399,0.024126811
0.257619679,0.024107189
0.257561177,0.024097572
0.257556468,0.02410392
0.257611573,0.024124322
0.257746816,0.024144561
0.258025914,0.024159089
0.25822413,0.02416274
0.258270442,0.024156829
0.25816837,0.024138944
0.257908612,0.024111771
0.257583261,0.024085867
0.257266939,0.024062522
0.257084399,0.024049269
0.257149547,0.024056775
0.257262766,0.024065837
0.257202804,0.024060813
0.257095546,0.024049403
0.257107973,0.024042532
0.257100612,0.024028188
0.256988287,0.024009392
0.256727129,0.023987043
0.25630784,0.02395777
0.255806834,0.023907581
0.25556457,0.023847933
0.255771428,0.023815768
0.25631541,0.02382081
0.25685674,0.023836516
0.257001638,0.023837411
0.256676137,0.023816774
0.256134182,0.02378566
0.255681604,0.023755434
0.255419821,0.023726951
0.255482882,0.023703857
0.25576365,0.023690775
0.255676776,0.023632788
0.254403472,0.023502868
0.253937334,0.02343709
0.25404653,0.023431045
0.254361331,0.023444425
0.255148679,0.023476244
0.25572747,0.023498964
0.255797952,0.02349986
0.255839258,0.023504376
0.256038904,0.023518341
0.256298631,0.023535983
0.256863981,0.023566483
0.258972138,0.023674782
0.263138473,0.023894588
0.266461432,0.024083317
0.266263545,0.024090322
0.264644444,0.024018178
0.263369799,0.023964955
0.263355106,0.023960288
0.264224917,0.023997725
0.264967769,0.024022141
0.264453411,0.023975215
0.263976902,0.023943537
0.264679253,0.023985356
0.265258938,0.024029848
0.264730632,0.024010099
0.263858557,0.023967977
0.262883127,0.02392432
0.262044728,0.023879973
0.261472881,0.023849627
0.260919422,0.023806985
0.259589076,0.023722802
0.258060992,0.023648137
0.25655362,0.023609625
0.255627424,0.023597764
0.25519827,0.02359813
0.255065084,0.023598312
0.255116254,0.023599632
0.255240917,0.023604045
0.255262852,0.023615362
0.255288184,0.023635659
0.255408287,0.023648632
0.255501807,0.023658466
0.255488515,0.023679269
0.255421966,0.023718152
0.255480051,0.023786029
0.256150454,0.023877887
0.256887883,0.023939757
0.257244676,0.023959645
0.257327557,0.023962536
0.257265657,0.02396082
0.257159799,0.023958401
0.257019639,0.023956057
0.256805122,0.023940294
0.256722152,0.023928686
0.256847262,0.023940691
0.257169574,0.023975564
0.25773266,0.024026675
0.258230537,0.02404869
0.258298278,0.024028387
0.258134484,0.023997241
0.2580446,0.023987847
0.258068025,0.024000302
0.258099884,0.02401756
0.25817427,0.024036509
0.258300275,0.024063135
0.25849095,0.024094975
0.258924484,0.024139857
0.259481788,0.024182392
0.259729207,0.024164261
0.259066343,0.024078219
0.257919818,0.023949077
0.256310225,0.023820902
0.25521946,0.023749279
0.255347818,0.023757084
0.25623852,0.023816569
0.257212669,0.023892647
0.258151561,0.0239762
0.258996606,0.024058133
0.2595689,0.024114522
0.259728193,0.024125715
0.259063005,0.024055535
0.257187903,0.023897124
0.254497498,0.023712944
0.251897395,0.023558558
0.250272602,0.023468625
0.250080347,0.023457506
0.251123041,0.023513299
0.252775848,0.023605359
0.254698962,0.023720109
0.256728411,0.023858685
0.258272827,0.023983383
0.258873463,0.024037838
0.258073777,0.023967696
0.25566566,0.023785257
0.252536535,0.023590258
0.24978289,0.023439712
0.248202294,0.023356442
0.248270303,0.023359289
0.250090599,0.023456051
0.252727687,0.023601244
0.255063683,0.023739353
0.256786287,0.023863074
0.258171678,0.023980561
0.259027719,0.024062779
0.259022772,0.024061416
0.258028865,0.023967298
0.256533921,0.02384335
0.255149275,0.023744488
0.254206985,0.023684739
0.254156828,0.023680298
0.255030334,0.023731376
0.256151527,0.023802479
0.257019103,0.023871417
0.257752061,0.023944637
0.258492023,0.024022135
0.259031773,0.024078787
0.259089172,0.024083838
0.258504659,0.024021912
0.257575512,0.023921502
0.256836116,0.023830456
0.256157845,0.023762073
0.255848795,0.023729503
0.256177962,0.023742313
0.256743342,0.023778676
0.257158548,0.023824261
0.25744006,0.023876817
0.257720202,0.023920539
0.257807344,0.023914701
0.257892549,0.023911206
0.257956386,0.023933928
0.257852435,0.023929655
0.257566541,0.023890661
0.257304639,0.023833601
0.257069349,0.023794544
0.257058054,0.023791415
0.257237732,0.02382049
0.257445812,0.023852992
0.257666588,0.023874506
0.25779146,0.023859315
0.257854909,0.023835537
0.257901371,0.023834018
0.257938206,0.023846922
0.257865161,0.023856114
0.257692069,0.023855338
0.25746721,0.023835686
0.257297099,0.023814098
0.257258117,0.023804257
0.25732705,0.023802814
0.25736773,0.023778559
0.257374555,0.023728371
0.255462915,0.023612602
0.251596332,0.023457009
0.249419689,0.023380956
0.248709619,0.023352291
0.248667076,0.023349758
0.249128431,0.023367761
0.249933362,0.023392891
0.250548363,0.023414929
0.250214607,0.023402108
0.248667851,0.023339702
0.246814772,0.023259541
0.24536097,0.023185725
0.244326934,0.023127504
0.243604302,0.023085807
0.243360251,0.023072813
0.243590727,0.023087215
0.243854627,0.023101548
0.24411045,0.02311545
0.244290754,0.02312524
0.244164944,0.023118158
0.243449017,0.023076557
0.242089808,0.022990223
0.240352705,0.022875774
0.238453105,0.022748674
0.236064464,0.022589412
0.233729377,0.022433206
0.232841372,0.022372339
0.2332443,0.022397259
0.233977467,0.02244577
0.235113293,0.022524939
0.236594066,0.02262084
0.237858787,0.022697427
0.238675147,0.022741841
0.238690019,0.022736486
0.237503827,0.022659108
0.235830709,0.022554288
0.234245896,0.022452409
0.232839033,0.022365098
0.232477844,0.022346506
0.233535469,0.022420747
0.235099703,0.022526956
0.236776382,0.02263787
0.238639385,0.02275807
0.239975646,0.022838322
0.240335763,0.022855978
0.239600509,0.022804887
0.237996906,0.022699628
0.235898346,0.022560191
0.234606251,0.022466834
0.233993113,0.022422482
0.234084994,0.022409003
0.235365987,0.022464656
0.237910181,0.022603749
0.241225421,0.022793527
0.24404186,0.022957902
0.245104581,0.023022534
0.244803205,0.023008513
0.244898677,0.023014265
0.246305048,0.023090857
0.2484027,0.023205403
0.249883473,0.023284547
0.249379441,0.023251718
0.247175962,0.023124106
0.244722307,0.022985421
0.243337899,0.022910539
0.244461656,0.022976886
0.247317299,0.0231388
0.250412494,0.023313272
0.252695709,0.023441439
0.254273027,0.023527548
0.255332857,0.023579845
0.256539941,0.023637522
0.258069485,0.023713823
0.258485109,0.023726908
0.256798327,0.023624399
0.253686607,0.023444136
0.250882596,0.02328575
0.249895334,0.023232179
0.250791401,0.023284583
0.252584219,0.023388497
0.253790677,0.023461799
0.254092723,0.023484185
0.254002333,0.023481773
0.253693312,0.023463945
0.253139287,0.023430435
0.25202325,0.023369415
0.250454396,0.023289658
0.24897185,0.023221297
0.247938931,0.023181008
0.247749209,0.023179151
0.248630226,0.023223585
0.250144571,0.023294837
0.251659989,0.02336984
0.252740085,0.023425594
0.253197074,0.023448625
0.25291276,0.02343036
0.251952589,0.023370475
0.25063175,0.023290471
0.249339476,0.02321724
0.248350486,0.02316708
0.247815207,0.023144424
0.247641742,0.023137404
0.247664452,0.02313081
0.247784376,0.023124703
0.247957468,0.023121142
0.248000443,0.023117464
0.248040289,0.023103582
0.247509271,0.023061976
0.2458947,0.02297387
0.243927211,0.022861511
0.24184154,0.022741962
0.23977679,0.022623979
0.238234699,0.022538342
0.23740463,0.022489639
0.237082988,0.02247179
0.237028778,0.022469413
0.23699221,0.022465204
0.236955553,0.022453527
0.237207711,0.022454552
0.237445369,0.022461262
0.237579823,0.022455265
0.238093838,0.022473378
0.239466831,0.022546317
0.241317362,0.022653033
0.242529869,0.022722627
0.243256226,0.022764003
0.243779019,0.022795987
0.244457245,0.022840288
0.245057523,0.022881992
0.245154232,0.022893486
0.245298058,0.022905126
0.245477289,0.022915822
0.245475858,0.022913575
0.245237321,0.0228954
0.244410753,0.022840301
0.242300346,0.022707611
0.239119858,0.022513573
0.235597581,0.022303676
0.233463913,0.022179978
0.234106973,0.022223887
0.235708833,0.022325818
0.236760035,0.022394609
0.237489462,0.022439786
0.238380328,0.022489469
0.239224464,0.022533212
0.239694312,0.022553891
0.239716709,0.022549796
0.239232749,0.022517567
0.238260582,0.022458439
0.237187117,0.0223931
0.236573875,0.022354303
0.236832976,0.022367882
0.237288103,0.022394831
0.237496302,0.022408301
0.237642586,0.022418149
0.237945303,0.02243527
0.238452107,0.022461848
0.239073321,0.022494756
0.239878893,0.022541443
0.240758672,0.022596106
0.24124378,0.022627508
0.24122341,0.022625447
0.241354927,0.022633101
0.242212445,0.022688617
0.243958771,0.02280552
0.24564895,0.022926116
0.246802986,0.02301668
0.247672677,0.023092468
0.248005345,0.023131372
0.246842802,0.023107863
0.242112771,0.022900312
0.23738265,0.0226762
0.233846486,0.022510803
0.232176229,0.02243441
0.231886744,0.022420407
0.231451795,0.02240069
0.230442613,0.022357274
0.229434595,0.022316305
0.228811294,0.022293537
0.22841768,0.022280793
0.227944344,0.022268809
0.227690488,0.02226681
0.227770269,0.02227428
0.22800146,0.02230475
0.228326485,0.022344721
0.22866632,0.022383132
0.22896266,0.022415893
0.229262933,0.022458039
0.229310691,0.022508147
0.228890017,0.022551003
0.228565201,0.022594189
0.228835851,0.022646594
0.229494005,0.022699238
0.230166882,0.022737148
0.230638221,0.022750003
0.231045678,0.022746406
0.231648475,0.022746178
0.232544169,0.022774554
0.233567134,0.022809906
0.23441039,0.022831054
0.234935343,0.022846043
0.23523964,0.022858416
0.235422507,0.02286516
0.235553026,0.022868446
0.235702097,0.022873169
0.23597762,0.022883865
0.2364465,0.022903767
0.237035677,0.022931376
0.237522185,0.022956263
0.237645999,0.02296219
0.23736079,0.022938793
0.236866534,0.0228823
0.236359239,0.022808373
0.236046135,0.0227537
0.235999733,0.022746374
0.236166477,0.022778542
0.236419231,0.022821783
0.236663699,0.022857933
0.236864984,0.022882529
0.237025663,0.022894477
0.237099931,0.022890203
0.237031221,0.0228671
0.236748323,0.022817716
0.236261487,0.022739818
0.235760421,0.022658114
0.235375822,0.022600784
0.235222816,0.022582124
0.235358834,0.02260347
0.23567979,0.022656794
0.236106813,0.022725023
0.236584798,0.022784891
0.237052336,0.022825281
0.237406045,0.022839459
0.237466216,0.022821432
0.237230539,0.022778804
0.236714214,0.022711106
0.235980362,0.02262186
0.235272408,0.022546654
0.234815091,0.02250519
0.234818518,0.022502463
0.235280737,0.022537616
0.235950083,0.022595474
0.236647412,0.022661455
0.237185836,0.022713172
0.237515658,0.022738395
0.237681419,0.022741655
0.237726256,0.022729854
0.237531558,0.022692921
0.237045661,0.022631798
0.236314386,0.022560289
0.235582888,0.022502717
0.235208839,0.022477887
0.235369503,0.022488601
0.235917509,0.022528325
0.236566365,0.022582394
0.237073109,0.022628951
0.237419918,0.022658698
0.237646639,0.022671585
0.237704247,0.0226669
0.237427413,0.022636824
0.236694619,0.022573937
0.235757068,0.022497052
0.23507756,0.02244895
0.234793112,0.022438407
0.234722093,0.02243786
0.234827936,0.02244139
0.235282913,0.022469091
0.236042187,0.022524866
0.236636028,0.022572086
0.236854687,0.022588662
0.236694485,0.022573277
0.236376226,0.022544576
0.236078575,0.02251753
0.235702336,0.022487567
0.235334277,0.022461012
0.235158458,0.022450827
0.235045537,0.022447481
0.234904245,0.022445093
0.234854475,0.022444467
0.235313892,0.022469752
0.236037567,0.022522626
0.236539081,0.022560958
0.236579806,0.022562684
0.236386076,0.022544295
0.236427009,0.022545114
0.236577302,0.022552919
0.236590549,0.022550779
0.236452416,0.022539397
0.236157462,0.022516714
0.235909164,0.022494688
0.235682294,0.022477585
0.235509589,0.022475001
0.235782608,0.022499168
0.2363507,0.022541603
0.236724049,0.022568147
0.236972883,0.02258403
0.237711161,0.022634231
0.23917751,0.022732589
0.240376189,0.022811419
0.240194425,0.022795625
0.239331633,0.022732945
0.238631785,0.022683439
0.238442317,0.022670719
0.238182098,0.022654386
0.237694085,0.022629289
0.237835482,0.022643619
0.238490492,0.022691448
0.239722669,0.022776967
0.241924196,0.02293076
0.24346073,0.023043395
0.243501425,0.023051398
0.243415594,0.023037035
0.243218094,0.023006836
0.242539346,0.022953372
0.2420692,0.022922233
0.24193117,0.022920626
0.241674483,0.022909631
0.241253138,0.022880946
0.24123919,0.022879707
0.24180463,0.022923108
0.242338061,0.022965391
0.242556512,0.022982615
0.242917001,0.023000974
0.243081853,0.023005702
0.242768154,0.022969895
0.242042944,0.02291188
0.241436899,0.022869064
0.241291374,0.02286492
0.241073683,0.022859846
0.240676761,0.022837441
0.240606517,0.022834545
0.24089928,0.022856766
0.241206199,0.022878937
0.241569966,0.02290469
0.242359608,0.02295779
0.243187174,0.023006415
0.243581191,0.023026647
0.243504912,0.023012095
0.243130758,0.022982056
0.242547646,0.022945433
0.241655529,0.022892377
0.240496159,0.022816493
0.239809424,0.022769571
0.239710122,0.022764941
0.239818871,0.022772344
0.240034804,0.022784744
0.240548462,0.022821121
0.241347909,0.022875731
0.242051497,0.022918905
0.242198169,0.022925069
0.241767347,0.022887919
0.241041571,0.022839061
0.24000977,0.022772657
0.239000723,0.022705041
0.238988042,0.022713493
0.239370912,0.022752884
0.239640385,0.02277433
0.239658549,0.022767758
0.239653707,0.02275668
0.240499616,0.022817991
0.241829813,0.022909415
